0.9094 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
117.2947 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=104, pos=array([-0.06670582, -0.07648072]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
117.2960 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=239, pos=array([-0.47155845, -0.06765255]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
117.2973 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=349, pos=array([0.15096233, 0.3775788 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
117.2987 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=144, pos=array([0.37614993, 0.36203422]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
117.2999 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=53, pos=array([ 0.17473453, -0.13531341]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
117.3011 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=294, pos=array([0.453245, 0.277907]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
117.3023 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=89, pos=array([-0.31345629, -0.13353195]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
117.3034 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=279, pos=array([ 0.24610982, -0.48119542]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
117.3110 	EXP 	fixation: autoDraw = False
117.3110 	EXP 	target: autoDraw = False
117.3110 	EXP 	distr: autoDraw = False
117.3110 	EXP 	distr: autoDraw = False
117.3110 	EXP 	distr: autoDraw = False
117.3110 	EXP 	distr: autoDraw = False
117.3110 	EXP 	distr: autoDraw = False
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	distr: autoDraw = True
117.3110 	EXP 	fixation: autoDraw = True
117.3110 	EXP 	target: autoDraw = True
117.4616 	DATA 	Mouse:  Left button up, pos=(1057,723)
118.6348 	DATA 	Mouse: Left button down, pos=(935,577)
118.6384 	EXP 	New trial (rep=60, index=0): None
118.6403 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=110, pos=array([-0.45519818,  0.08386318]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
118.6417 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=114, pos=array([-0.47322739,  0.42432643]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
118.6429 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=176, pos=array([-0.20845922, -0.39007022]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
118.6442 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=323, pos=array([-0.41483507,  0.24296795]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
118.6455 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=283, pos=array([ 0.41742331, -0.23869155]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
118.6517 	EXP 	fixation: autoDraw = False
118.6517 	EXP 	target: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = False
118.6517 	EXP 	distr: autoDraw = True
118.6517 	EXP 	distr: autoDraw = True
118.6517 	EXP 	distr: autoDraw = True
118.6517 	EXP 	distr: autoDraw = True
118.6517 	EXP 	distr: autoDraw = True
118.6517 	EXP 	fixation: autoDraw = True
118.6517 	EXP 	target: autoDraw = True
118.7855 	DATA 	Mouse:  Left button up, pos=(935,577)
119.9183 	DATA 	Mouse: Left button down, pos=(862,470)
119.9221 	EXP 	New trial (rep=61, index=0): None
119.9239 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=358, pos=array([-0.16013758,  0.31863907]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9253 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=52, pos=array([ 0.40467369, -0.38455396]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9266 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=327, pos=array([-0.41564248, -0.40825331]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9279 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=201, pos=array([ 0.34004644, -0.3624073 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9291 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=51, pos=array([ 0.2515067 , -0.10500944]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9306 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=179, pos=array([-0.02161926, -0.17221906]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9318 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=214, pos=array([0.24350171, 0.12714159]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9330 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=188, pos=array([-0.06316252,  0.30096342]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9342 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=72, pos=array([0.16481064, 0.19291929]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9354 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=286, pos=array([0.47963722, 0.18733964]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
119.9430 	EXP 	fixation: autoDraw = False
119.9430 	EXP 	target: autoDraw = False
119.9430 	EXP 	distr: autoDraw = False
119.9430 	EXP 	distr: autoDraw = False
119.9430 	EXP 	distr: autoDraw = False
119.9430 	EXP 	distr: autoDraw = False
119.9430 	EXP 	distr: autoDraw = False
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	distr: autoDraw = True
119.9430 	EXP 	fixation: autoDraw = True
119.9430 	EXP 	target: autoDraw = True
120.0301 	DATA 	Mouse:  Left button up, pos=(862,470)
121.2947 	DATA 	Mouse: Left button down, pos=(833,214)
121.2985 	EXP 	New trial (rep=62, index=0): None
121.3003 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=201, pos=array([0.22617974, 0.1697894 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
121.3017 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=286, pos=array([0.16674048, 0.39629297]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
121.3030 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=114, pos=array([-0.45116031,  0.30565682]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
